Page1_File,Page1_Page,Page2_File,Page2_Page,Similarity_Score,Page1_Text,Page2_Text
output_mixed_2_redacted.pdf_ocr_output.csv,5,output_mixed_4_redacted.pdf_ocr_output.csv,8,0.9999999999999999,"16 Lambeth 2030 Our Future, Our Lambeth Lambeth 2030 Our Future, Our Lambeth 17 DIVERSE SAFE BOROUGH AREAS VIBRANT PARKS Our Future, Our Lambeth CARE FAIR FRIENDLY INCLUSIVE PEOPLE Our Vision Statement WELCOMING THRIVING Lambeth - a borough with social and climate justice at its heart. By harnessing the power and pride of our GREEN SPACES PARKS LAMBETH people and partnerships, we will proactively tackle SPACES inequalities so that children and young people can have the best start in life and so everyone can feel safe and SUSTAINABLE AFFORDABLE SHOPS thrive in a place of opportunity. LOCAL OPPORTUNITY Our Commitments Our 2030 Ambitions The vision Our Commitments for Lambeth The Golden Thread - A Borough of Equity and Justice for Lambeth 1. We get the basics right and deliver great Through listening and building on what we already public services that fit what people need know, we've created a vision for the future of 1. Making Lambeth Neighbourhoods To deliver this vision requires individual and collective - Lambeth that's rooted in what people want. This is a We will take a one borough approach to deliver Fit for the Future vision that belongs to everyone. commitment and action. This means the Council and our services consistently and well Lambeth's communities and organisations coming 2. Making Lambeth One of the Safest Achieving this future vision of Lambeth comes down together and standing as one to transform the ways 2. People have a say and stake in the decisions Boroughs in London to all of us. We are all connected, and we all have a we work. that matter stake in Lambeth to make it the best place to live, - We will be a listening and open borough that 3. Making Lambeth A Place We Can All work and visit in the UK. By listening to our communities, understanding their recognises and values our community voices Call Home experiences, and aligning our priorities with theirs, we From our conversations we know people agree with a can build confidence between Lambeth's institutions, 3. We work together in partnership, to harness group of core priorities and ambitions for the future of businesses, community groups and organisations, what makes Lambeth special Lambeth. They are ready to come together and bring and residents, and we can ensure that the changes - We will collaborate with our people and partners this vision to life, and there is also strong support in we make, and the partnerships we form, are all to innovate and implement together the shift towards taking a longer-term view, SO that we contributing to improving the lives of those who live, are ready for the unforeseen challenges of the future. work, learn and visit our borough. 4. We are accessible, transparent and we stand up to challenges - We will focus on what our residents want and be honest about what we can and can't do, whilst being courageous to take bold action","16 Lambeth 2030 Our Future, Our Lambeth Lambeth 2030 Our Future, Our Lambeth 17 DIVERSE SAFE BOROUGH AREAS VIBRANT PARKS Our Future, Our Lambeth CARE FAIR FRIENDLY INCLUSIVE PEOPLE Our Vision Statement WELCOMING THRIVING Lambeth - a borough with social and climate justice at its heart. By harnessing the power and pride of our GREEN SPACES PARKS LAMBETH people and partnerships, we will proactively tackle SPACES inequalities so that children and young people can have the best start in life and so everyone can feel safe and SUSTAINABLE AFFORDABLE SHOPS thrive in a place of opportunity. LOCAL OPPORTUNITY Our Commitments Our 2030 Ambitions The vision Our Commitments for Lambeth The Golden Thread - A Borough of Equity and Justice for Lambeth 1. We get the basics right and deliver great Through listening and building on what we already public services that fit what people need know, we've created a vision for the future of 1. Making Lambeth Neighbourhoods To deliver this vision requires individual and collective - Lambeth that's rooted in what people want. This is a We will take a one borough approach to deliver Fit for the Future vision that belongs to everyone. commitment and action. This means the Council and our services consistently and well Lambeth's communities and organisations coming 2. Making Lambeth One of the Safest Achieving this future vision of Lambeth comes down together and standing as one to transform the ways 2. People have a say and stake in the decisions Boroughs in London to all of us. We are all connected, and we all have a we work. that matter stake in Lambeth to make it the best place to live, - We will be a listening and open borough that 3. Making Lambeth A Place We Can All work and visit in the UK. By listening to our communities, understanding their recognises and values our community voices Call Home experiences, and aligning our priorities with theirs, we From our conversations we know people agree with a can build confidence between Lambeth's institutions, 3. We work together in partnership, to harness group of core priorities and ambitions for the future of businesses, community groups and organisations, what makes Lambeth special Lambeth. They are ready to come together and bring and residents, and we can ensure that the changes - We will collaborate with our people and partners this vision to life, and there is also strong support in we make, and the partnerships we form, are all to innovate and implement together the shift towards taking a longer-term view, SO that we contributing to improving the lives of those who live, are ready for the unforeseen challenges of the future. work, learn and visit our borough. 4. We are accessible, transparent and we stand up to challenges - We will focus on what our residents want and be honest about what we can and can't do, whilst being courageous to take bold action"
output_mixed_2_redacted.pdf_ocr_output.csv,15,output_mixed_2_redacted.pdf_ocr_output.csv,21,1.0000000000000002,FLIGHT PLAN MCC-H 2253 CST 290:00 NOTES SIM EXP STATUS (*0001) (00001) :20 DAP LOAD STATUS (11101) (01111) :40 S T 291:00 REST PERIOD D UV/PTC N (8 HOURS) GALACTIC SCAN :20 :40 292:00 MISSION EDITION DATE TIME DAY/REV PAGE APOLLO 17 FINAL (12/6) 10/23/72 290:00 - 292:00 13/TEC 3-398 FLIGHT PLANNING BRANCH,MCC-H 0053 CST FLIGHT PLAN NOTES 244:00 SIM EXP STATUS (*0001) (01001) DAP LOAD STATUS (11101) (01111) :20 :40 S T 245:00 REST PERIOD D UV/PTC (8 HOURS) N GALACTIC SCAN :20 :40 246:00 MISSION EDITION DATE TIME DAY/REV PAGE APOLLO 17 FINAL (12/6) 10/23/72 244:00 - 246:00 11/TEC 3-357 FLIGHT PLANNING BRANCH
output_mixed_2_redacted.pdf_ocr_output.csv,15,output_mixed_3_redacted.pdf_ocr_output.csv,12,1.0000000000000002,FLIGHT PLAN MCC-H 2253 CST 290:00 NOTES SIM EXP STATUS (*0001) (00001) :20 DAP LOAD STATUS (11101) (01111) :40 S T 291:00 REST PERIOD D UV/PTC N (8 HOURS) GALACTIC SCAN :20 :40 292:00 MISSION EDITION DATE TIME DAY/REV PAGE APOLLO 17 FINAL (12/6) 10/23/72 290:00 - 292:00 13/TEC 3-398 FLIGHT PLANNING BRANCH,MCC-H 0053 CST FLIGHT PLAN NOTES 244:00 SIM EXP STATUS (*0001) (01001) DAP LOAD STATUS (11101) (01111) :20 :40 S T 245:00 REST PERIOD D UV/PTC (8 HOURS) N GALACTIC SCAN :20 :40 246:00 MISSION EDITION DATE TIME DAY/REV PAGE APOLLO 17 FINAL (12/6) 10/23/72 244:00 - 246:00 11/TEC 3-357 FLIGHT PLANNING BRANCH
output_mixed_2_redacted.pdf_ocr_output.csv,15,output_mixed_3_redacted.pdf_ocr_output.csv,25,1.0000000000000002,FLIGHT PLAN MCC-H 2253 CST 290:00 NOTES SIM EXP STATUS (*0001) (00001) :20 DAP LOAD STATUS (11101) (01111) :40 S T 291:00 REST PERIOD D UV/PTC N (8 HOURS) GALACTIC SCAN :20 :40 292:00 MISSION EDITION DATE TIME DAY/REV PAGE APOLLO 17 FINAL (12/6) 10/23/72 290:00 - 292:00 13/TEC 3-398 FLIGHT PLANNING BRANCH,FLIGHT PLAN MCC-H 2253 CST 290:00 NOTES SIM EXP STATUS (*0001) (00001) :20 DAP LOAD STATUS (11101) (01111) :40 S T 291:00 REST PERIOD D UV/PTC N (8 HOURS) GALACTIC SCAN :20 :40 292:00 MISSION EDITION DATE TIME DAY/REV PAGE APOLLO 17 FINAL (12/6) 10/23/72 290:00 - 292:00 13/TEC 3-398 FLIGHT PLANNING BRANCH
output_mixed_2_redacted.pdf_ocr_output.csv,16,output_mixed_4_redacted.pdf_ocr_output.csv,27,0.9999999999999999,"WORKING TOOLS ALMOST DAILY IN DEMAND Nichols could provide useful materials for his work. In February 1780 he asked to borrow the last edition of Hughes's Letters; and hoped Nichols would get 'Dennis upon Blackmore, and upon Cato, and anything of the same writer against Pope'. 36 In May he asked for the Oxford and Cambridge Miscellany Poems edited by Elijah Fenton and Sir Richard Blackmore's Essays upon Several Subjects37 and later the same year, impressed by Nichols's ability to track down rare books, Johnson asked him to find an edition of Prior's works published in 1740. 38 Other borrowers included Joseph Banks, who borrowed The Craftsman in 179539 and Joseph Warton, who bor- rowed William Bowyer's copy of the works of Alexander Pope in ten volumes in 1797. 40 But some books were not for loan: in 1805, when Samuel Pipe Wolferstan, a key helper in Nichols's History of Leicestershire, asked to borrow Thomas Hearne's 1774 edition of the Black Book of the Exchequer, he was told that it was interleaved with notes and too valuable to lend, but that he was welcome to consult it when next in London.41 Nichols was wise to be wary because not everything was safely re- turned. In 1797 John Baker Holroyd, Ist Earl of Sheffield, returned William Lambarde's Perambulation of Kent and Thomas Philpot's Villari Cantianum which Nichols had lent to Edward Gibbon in 1793 but which were found at Sheffield Park after Gibbon's death in 1794. In 1817 Francis Astley, rector of Manningford Abbots, Wiltshire, offered to recompense Nichols for injury done to a volume of the Antiquarian Repertory which had lost its cover having fallen to 36. Gentleman's Magazine 1785, p. 10, NAD8975, Samuel Johnson to John Nichols, February 1780. 37. British Library Add. MS. 5159 fo. 21 NAD513 Samuel Johnson to John Nichols, 24 May 1780; Add. MS. 5159 fo. IS, Samuel Johnson to John Nichols, May 1780 NAD8930. 38. British Library Add. MS. 5159f0.10 NAD8926, Samuel Johnson to John Nichols, 1780. 39. Literary Illustrations, vol. 4, p. 698, NAD11010, Sir Joseph Banks to John Nichols, 19 July 1795. 40. Literary Anecdotes, vol. 6, p. 174, NAD9216, Joseph Warton to John Nichols, I3 September 1797. 41. Leicestershire Record Office, DE6308/28, NAD8043, John Nichols to Samuel Pipe Wolferstan, II September 1805. 99","WORKING TOOLS ALMOST DAILY IN DEMAND Nichols could provide useful materials for his work. In February 1780 he asked to borrow the last edition of Hughes's Letters; and hoped Nichols would get 'Dennis upon Blackmore, and upon Cato, and anything of the same writer against Pope'. 36 In May he asked for the Oxford and Cambridge Miscellany Poems edited by Elijah Fenton and Sir Richard Blackmore's Essays upon Several Subjects37 and later the same year, impressed by Nichols's ability to track down rare books, Johnson asked him to find an edition of Prior's works published in 1740. 38 Other borrowers included Joseph Banks, who borrowed The Craftsman in 179539 and Joseph Warton, who bor- rowed William Bowyer's copy of the works of Alexander Pope in ten volumes in 1797. 40 But some books were not for loan: in 1805, when Samuel Pipe Wolferstan, a key helper in Nichols's History of Leicestershire, asked to borrow Thomas Hearne's 1774 edition of the Black Book of the Exchequer, he was told that it was interleaved with notes and too valuable to lend, but that he was welcome to consult it when next in London.41 Nichols was wise to be wary because not everything was safely re- turned. In 1797 John Baker Holroyd, Ist Earl of Sheffield, returned William Lambarde's Perambulation of Kent and Thomas Philpot's Villari Cantianum which Nichols had lent to Edward Gibbon in 1793 but which were found at Sheffield Park after Gibbon's death in 1794. In 1817 Francis Astley, rector of Manningford Abbots, Wiltshire, offered to recompense Nichols for injury done to a volume of the Antiquarian Repertory which had lost its cover having fallen to 36. Gentleman's Magazine 1785, p. 10, NAD8975, Samuel Johnson to John Nichols, February 1780. 37. British Library Add. MS. 5159 fo. 21 NAD513 Samuel Johnson to John Nichols, 24 May 1780; Add. MS. 5159 fo. IS, Samuel Johnson to John Nichols, May 1780 NAD8930. 38. British Library Add. MS. 5159f0.10 NAD8926, Samuel Johnson to John Nichols, 1780. 39. Literary Illustrations, vol. 4, p. 698, NAD11010, Sir Joseph Banks to John Nichols, 19 July 1795. 40. Literary Anecdotes, vol. 6, p. 174, NAD9216, Joseph Warton to John Nichols, I3 September 1797. 41. Leicestershire Record Office, DE6308/28, NAD8043, John Nichols to Samuel Pipe Wolferstan, II September 1805. 99"
output_mixed_2_redacted.pdf_ocr_output.csv,17,output_mixed_4_redacted.pdf_ocr_output.csv,3,1.0000000000000002,FLIGHT PLAN MCC-H 2153 CST NOTES 49:00 DAP LOAD STATUS (21101) ( 1111) :20 :40 S 50:00 T REST PERIOD D (8 HOURS) PTC N :20 :40 51:00 MISSION EDITION DATE TIME DAY/REV PAGE APOLLO 17 FINAL (12/6) 10/23/72 49:00 - 51:00 3/TLC 3-48 FLIGHT PLANNING BRANCH,FLIGHT PLAN MCC-H 2153 CST NOTES 49:00 DAP LOAD STATUS (21101) ( 1111) :20 :40 S 50:00 T REST PERIOD D (8 HOURS) PTC N :20 :40 51:00 MISSION EDITION DATE TIME DAY/REV PAGE APOLLO 17 FINAL (12/6) 10/23/72 49:00 - 51:00 3/TLC 3-48 FLIGHT PLANNING BRANCH
output_mixed_2_redacted.pdf_ocr_output.csv,17,output_mixed_4_redacted.pdf_ocr_output.csv,12,0.9465422658084628,FLIGHT PLAN MCC-H 2153 CST NOTES 49:00 DAP LOAD STATUS (21101) ( 1111) :20 :40 S 50:00 T REST PERIOD D (8 HOURS) PTC N :20 :40 51:00 MISSION EDITION DATE TIME DAY/REV PAGE APOLLO 17 FINAL (12/6) 10/23/72 49:00 - 51:00 3/TLC 3-48 FLIGHT PLANNING BRANCH,FLIGHT PLAN MCC-H 2353 CST NOTES 27:00 DAP LOAD STATUS (21101) (_ 1111) :20 :40 S T 28:00 REST PERIOD D (8 HOURS) PTC N :20 :40 29:00 MISSION EDITION DATE TIME DAY/REV PAGE APOLLO 17 FINAL (12/6) 10/23/72 27:00 - 29:00 2/TLC 3-27
output_mixed_2_redacted.pdf_ocr_output.csv,21,output_mixed_3_redacted.pdf_ocr_output.csv,12,1.0000000000000002,MCC-H 0053 CST FLIGHT PLAN NOTES 244:00 SIM EXP STATUS (*0001) (01001) DAP LOAD STATUS (11101) (01111) :20 :40 S T 245:00 REST PERIOD D UV/PTC (8 HOURS) N GALACTIC SCAN :20 :40 246:00 MISSION EDITION DATE TIME DAY/REV PAGE APOLLO 17 FINAL (12/6) 10/23/72 244:00 - 246:00 11/TEC 3-357 FLIGHT PLANNING BRANCH,MCC-H 0053 CST FLIGHT PLAN NOTES 244:00 SIM EXP STATUS (*0001) (01001) DAP LOAD STATUS (11101) (01111) :20 :40 S T 245:00 REST PERIOD D UV/PTC (8 HOURS) N GALACTIC SCAN :20 :40 246:00 MISSION EDITION DATE TIME DAY/REV PAGE APOLLO 17 FINAL (12/6) 10/23/72 244:00 - 246:00 11/TEC 3-357 FLIGHT PLANNING BRANCH
output_mixed_2_redacted.pdf_ocr_output.csv,21,output_mixed_3_redacted.pdf_ocr_output.csv,25,1.0000000000000002,MCC-H 0053 CST FLIGHT PLAN NOTES 244:00 SIM EXP STATUS (*0001) (01001) DAP LOAD STATUS (11101) (01111) :20 :40 S T 245:00 REST PERIOD D UV/PTC (8 HOURS) N GALACTIC SCAN :20 :40 246:00 MISSION EDITION DATE TIME DAY/REV PAGE APOLLO 17 FINAL (12/6) 10/23/72 244:00 - 246:00 11/TEC 3-357 FLIGHT PLANNING BRANCH,FLIGHT PLAN MCC-H 2253 CST 290:00 NOTES SIM EXP STATUS (*0001) (00001) :20 DAP LOAD STATUS (11101) (01111) :40 S T 291:00 REST PERIOD D UV/PTC N (8 HOURS) GALACTIC SCAN :20 :40 292:00 MISSION EDITION DATE TIME DAY/REV PAGE APOLLO 17 FINAL (12/6) 10/23/72 290:00 - 292:00 13/TEC 3-398 FLIGHT PLANNING BRANCH
output_mixed_2_redacted.pdf_ocr_output.csv,26,output_mixed_4_redacted.pdf_ocr_output.csv,13,1.0000000000000004,EARTH ALTERNATE FLIGHT PLAN 1253 CST 40:00 T 44:00 I EAT REV 25 I I 41:00 45:00 REV 28 I 42:00 LASER ALT 46:00 REST LASER ALT ENGR TEST 8 HR ENGR TEST REV 26 I REST 8 HR 43:00 47:00 REV 29 REV 27 44:00 48:00 I MISSION EDITION DATE TIME DAY/REV PAGE APOLLO 17 FINAL (12/6) 10/23/72 40:00 - 48:00 2/25-29 6-8 FLIGHT PLANNING BRANCH,EARTH ALTERNATE FLIGHT PLAN 1253 CST 40:00 T 44:00 I EAT REV 25 I I 41:00 45:00 REV 28 I 42:00 LASER ALT 46:00 REST LASER ALT ENGR TEST 8 HR ENGR TEST REV 26 I REST 8 HR 43:00 47:00 REV 29 REV 27 44:00 48:00 I MISSION EDITION DATE TIME DAY/REV PAGE APOLLO 17 FINAL (12/6) 10/23/72 40:00 - 48:00 2/25-29 6-8 FLIGHT PLANNING BRANCH
output_mixed_3_redacted.pdf_ocr_output.csv,7,output_mixed_4_redacted.pdf_ocr_output.csv,24,0.9988205127617245,"EARLY BOOKS AND EARLY READERS AT NOSTELL PRIORY of Nicholas de Lyra, now in the Thomas Fisher Library, Toronto University. In 2012, Peter Kidd identified a further important frag- ment. Los Angeles Public Library holds one quire of eight leaves, with sewing thread still intact, one partial quire of six leaves, and twelve individual leaves, some of them consecutive, others isolated, from a 13th-century miscellany associated with the Priory. The fragments survive with a portion of their original binding, and the front and rear pastedowns. 3 It is difficult to say anything with certainty about the creation, housing and use of monastic books at Nostell, as SO little contextual evidence survives, either locally or nationally. Only ten book lists from Augustinian foundations in England are known, and with the exception of Llanthony Secunda Priory in Gloucester, where some 140 books are recorded, only ten Augustinian houses have more than ten volumes surviving from their libraries.4 The Priory of Merton, for example, was one of the largest in England and its Registrum lists more than 230 titles, yet today only twenty-nine volumes survive, while Leicester Abbey owned more than 1,000 volumes, of which fewer than twenty are known. 5 The Augustinian rule was not prescriptive in its approach to the conduct of religious life, leading to variation in approaches to the chapter of the rule concerned with reading and writing. In England 2. Desiderius Erasmus, De ratione studii ac legendi (Col: Argentorati: apud Iohannem Heruagium, 1524), Purgatio aduersus epistolam non sobriam Martini Luteri (Parisiis : apud Ioannem Roigny, 1534), De puritate ecclesiae Christianae (Parisiis: ex officina Christiani Wecheli, 1536), and De sarcienda ecclesiae concordia (Parisiis : excudebat Christianus Wechelus, 1533). University of Wales Trinity Saint David, Roderic Bowen Library and Archives; Founders Library, ODS 02691, inscribed: 'Pertinet ad dominum Sancti Oswaldi de Nostell'. Biblia latina (Nuremberg: Anton Koberger, [1486-]87 - ISTC iboo614000), Toronto University Library, RB 9689, inscribed: 'Restat Monasterio sancti Oswaldi de Nostell'. Both are recorded in N. R. Ker, Medieval Libraries of Great Britain A List of Surviving Books. Supplement to the Second Edition, edited by Andrew G. Watson (London: Royal Historical Society, 1987), p. 51. 3. Los Angeles Public Library. The manuscript is currently uncatalogued, SO does not have a shelf mark. The author is extremely grateful to Peter Kidd for generously shar- ing his research notes on the Los Angeles Miscellany, see: https://mssprovenance.blog pot.com/2012/I2/an-unknown-ms-from-nostell-priory.html 4. T. Webber and A. G. Watson, eds, The libraries of the Augustinian Canons, Corpus of British medieval library catalogues, vol. 6, pp. xxii-xxiii. 5. The libraries of the Augustinian Canons, p. xxvii. 45 SIGNATURE","EARLY BOOKS AND EARLY READERS AT NOSTELL PRIORY of Nicholas de Lyra, now in the Thomas Fisher Library, Toronto University. In 2012, Peter Kidd identified a further important frag- ment. Los Angeles Public Library holds one quire of eight leaves, with sewing thread still intact, one partial quire of six leaves, and twelve individual leaves, some of them consecutive, others isolated, from a 13th-century miscellany associated with the Priory. The fragments survive with a portion of their original binding, and the front and rear pastedowns. 3 It is difficult to say anything with certainty about the creation, housing and use of monastic books at Nostell, as SO little contextual evidence survives, either locally or nationally. Only ten book lists from Augustinian foundations in England are known, and with the exception of Llanthony Secunda Priory in Gloucester, where some 140 books are recorded, only ten Augustinian houses have more than ten volumes surviving from their libraries.4 The Priory of Merton, for example, was one of the largest in England and its Registrum lists more than 230 titles, yet today only twenty-nine volumes survive, while Leicester Abbey owned more than 1,000 volumes, of which fewer than twenty are known. 5 The Augustinian rule was not prescriptive in its approach to the conduct of religious life, leading to variation in approaches to the chapter of the rule concerned with reading and writing. In England 2. Desiderius Erasmus, De ratione studii ac legendi (Col: Argentorati: apud Iohannem Heruagium, 1524), Purgatio aduersus epistolam non sobriam Martini Luteri (Parisiis : apud Ioannem Roigny, 1534), De puritate ecclesiae Christianae (Parisiis: ex officina Christiani Wecheli, 1536), and De sarcienda ecclesiae concordia (Parisiis : excudebat Christianus Wechelus, 1533). University of Wales Trinity Saint David, Roderic Bowen Library and Archives; Founders Library, ODS 02691, inscribed: 'Pertinet ad dominum Sancti Oswaldi de Nostell'. Biblia latina (Nuremberg: Anton Koberger, [1486-]87 - ISTC iboo614000), Toronto University Library, RB 9689, inscribed: 'Restat Monasterio sancti Oswaldi de Nostell'. Both are recorded in N. R. Ker, Medieval Libraries of Great Britain A List of Surviving Books. Supplement to the Second Edition, edited by Andrew G. Watson (London: Royal Historical Society, 1987), p. 51. 3. Los Angeles Public Library. The manuscript is currently uncatalogued, SO does not have a shelf mark. The author is extremely grateful to Peter Kidd for generously shar- ing his research notes on the Los Angeles Miscellany, see: https://mssprovenance.blog pot.com/2012/I2/an-unknown-ms-from-nostell-priory.html 4. T. Webber and A. G. Watson, eds, The libraries of the Augustinian Canons, Corpus of British medieval library catalogues, vol. 6, pp. xxii-xxiii. 5. The libraries of the Augustinian Canons, p. xxvii. 45"
output_mixed_3_redacted.pdf_ocr_output.csv,10,output_mixed_4_redacted.pdf_ocr_output.csv,8,0.9999999999999999,"16 Lambeth 2030 Our Future, Our Lambeth Lambeth 2030 Our Future, Our Lambeth 17 DIVERSE SAFE BOROUGH AREAS VIBRANT PARKS Our Future, Our Lambeth CARE FAIR FRIENDLY INCLUSIVE PEOPLE Our Vision Statement WELCOMING THRIVING Lambeth - a borough with social and climate justice at its heart. By harnessing the power and pride of our GREEN SPACES PARKS LAMBETH people and partnerships, we will proactively tackle SPACES inequalities so that children and young people can have the best start in life and so everyone can feel safe and SUSTAINABLE AFFORDABLE SHOPS thrive in a place of opportunity. LOCAL OPPORTUNITY Our Commitments Our 2030 Ambitions The vision Our Commitments for Lambeth The Golden Thread - A Borough of Equity and Justice for Lambeth 1. We get the basics right and deliver great Through listening and building on what we already public services that fit what people need know, we've created a vision for the future of 1. Making Lambeth Neighbourhoods To deliver this vision requires individual and collective - Lambeth that's rooted in what people want. This is a We will take a one borough approach to deliver Fit for the Future vision that belongs to everyone. commitment and action. This means the Council and our services consistently and well Lambeth's communities and organisations coming 2. Making Lambeth One of the Safest Achieving this future vision of Lambeth comes down together and standing as one to transform the ways 2. People have a say and stake in the decisions Boroughs in London to all of us. We are all connected, and we all have a we work. that matter stake in Lambeth to make it the best place to live, - We will be a listening and open borough that 3. Making Lambeth A Place We Can All work and visit in the UK. By listening to our communities, understanding their recognises and values our community voices Call Home experiences, and aligning our priorities with theirs, we From our conversations we know people agree with a can build confidence between Lambeth's institutions, 3. We work together in partnership, to harness group of core priorities and ambitions for the future of businesses, community groups and organisations, what makes Lambeth special Lambeth. They are ready to come together and bring and residents, and we can ensure that the changes - We will collaborate with our people and partners this vision to life, and there is also strong support in we make, and the partnerships we form, are all to innovate and implement together the shift towards taking a longer-term view, SO that we contributing to improving the lives of those who live, are ready for the unforeseen challenges of the future. work, learn and visit our borough. 4. We are accessible, transparent and we stand up to challenges - We will focus on what our residents want and be honest about what we can and can't do, whilst being courageous to take bold action","16 Lambeth 2030 Our Future, Our Lambeth Lambeth 2030 Our Future, Our Lambeth 17 DIVERSE SAFE BOROUGH AREAS VIBRANT PARKS Our Future, Our Lambeth CARE FAIR FRIENDLY INCLUSIVE PEOPLE Our Vision Statement WELCOMING THRIVING Lambeth - a borough with social and climate justice at its heart. By harnessing the power and pride of our GREEN SPACES PARKS LAMBETH people and partnerships, we will proactively tackle SPACES inequalities so that children and young people can have the best start in life and so everyone can feel safe and SUSTAINABLE AFFORDABLE SHOPS thrive in a place of opportunity. LOCAL OPPORTUNITY Our Commitments Our 2030 Ambitions The vision Our Commitments for Lambeth The Golden Thread - A Borough of Equity and Justice for Lambeth 1. We get the basics right and deliver great Through listening and building on what we already public services that fit what people need know, we've created a vision for the future of 1. Making Lambeth Neighbourhoods To deliver this vision requires individual and collective - Lambeth that's rooted in what people want. This is a We will take a one borough approach to deliver Fit for the Future vision that belongs to everyone. commitment and action. This means the Council and our services consistently and well Lambeth's communities and organisations coming 2. Making Lambeth One of the Safest Achieving this future vision of Lambeth comes down together and standing as one to transform the ways 2. People have a say and stake in the decisions Boroughs in London to all of us. We are all connected, and we all have a we work. that matter stake in Lambeth to make it the best place to live, - We will be a listening and open borough that 3. Making Lambeth A Place We Can All work and visit in the UK. By listening to our communities, understanding their recognises and values our community voices Call Home experiences, and aligning our priorities with theirs, we From our conversations we know people agree with a can build confidence between Lambeth's institutions, 3. We work together in partnership, to harness group of core priorities and ambitions for the future of businesses, community groups and organisations, what makes Lambeth special Lambeth. They are ready to come together and bring and residents, and we can ensure that the changes - We will collaborate with our people and partners this vision to life, and there is also strong support in we make, and the partnerships we form, are all to innovate and implement together the shift towards taking a longer-term view, SO that we contributing to improving the lives of those who live, are ready for the unforeseen challenges of the future. work, learn and visit our borough. 4. We are accessible, transparent and we stand up to challenges - We will focus on what our residents want and be honest about what we can and can't do, whilst being courageous to take bold action"
output_mixed_3_redacted.pdf_ocr_output.csv,12,output_mixed_3_redacted.pdf_ocr_output.csv,25,1.0000000000000002,MCC-H 0053 CST FLIGHT PLAN NOTES 244:00 SIM EXP STATUS (*0001) (01001) DAP LOAD STATUS (11101) (01111) :20 :40 S T 245:00 REST PERIOD D UV/PTC (8 HOURS) N GALACTIC SCAN :20 :40 246:00 MISSION EDITION DATE TIME DAY/REV PAGE APOLLO 17 FINAL (12/6) 10/23/72 244:00 - 246:00 11/TEC 3-357 FLIGHT PLANNING BRANCH,FLIGHT PLAN MCC-H 2253 CST 290:00 NOTES SIM EXP STATUS (*0001) (00001) :20 DAP LOAD STATUS (11101) (01111) :40 S T 291:00 REST PERIOD D UV/PTC N (8 HOURS) GALACTIC SCAN :20 :40 292:00 MISSION EDITION DATE TIME DAY/REV PAGE APOLLO 17 FINAL (12/6) 10/23/72 290:00 - 292:00 13/TEC 3-398 FLIGHT PLANNING BRANCH
output_mixed_3_redacted.pdf_ocr_output.csv,13,output_mixed_3_redacted.pdf_ocr_output.csv,16,0.9274395493736791,CSM FLIGHT PLAN 129:00 SIM EXP STATUS 129:30 CMDS: (AOS +68 MIN) SIM EXP STATUS (P20) (+0111) (P20) (2.5°08) (01011) (2.5°08) DSE RECORD (+0111) (01011) (11101) (11101) (_1111) (_iii) :10 :40 REST PERIOD REST PERIOD D (8.0 HOURS) (8.0 HOURS) :20 :50 CMDS: (AOS +60 MIN) DSE REWIND REV 22 129:30 130:00 MISSION EDITION DATE PAGE APOLLO 17 FINAL (12/6) 10/23/72 3-159,CSM FLIGHT PLAN 172:00 SIM EXP STATUS (P20) 172:30 SIM EXP STATUS (+0011) (P20) (2.5°DB) (+0011) (01011) (2.5°08) (01011) (11101) (_1111) (11101) (_un) CMDS: (AOS +13 MIN) DSE REWIND :10 :40 CMDS: (AOS +21 MIN) DSE PLAYBACK REST PERIOD (8.5 HOURS) REST PERIOD D (8.5 HOURS) :20 :50 CMDS: (AOS +60 MIN) DSE REWIND CMDS: (AOS +68 MIN) DSE RECORD 172:30 173:00 MISSION EDITION DATE PAGE APOLLO 17 FINAL (12/6) 10/23/72 3-245
output_mixed_3_redacted.pdf_ocr_output.csv,22,output_mixed_4_redacted.pdf_ocr_output.csv,7,1.0,"You may also find the sleep diary below useful to track your sleep and see how good it has been. DAILY SLEEP DIARY Complete the diary each morning (Day 1 will be your first morning). Don't worry too much about giving exact answers, an estimate will do. Questions Day 1 Day 2 Day 3 Day 4 Day 5 Day 6 Day 7 Day 8 1. At what time did you go to bed last night? 2. After settling down how long did it take you to fall asleep? 3. After falling asleep, about how many times did you wake up during the night? 4. After falling asleep how long were you awake during the night in total? 5. At what time did you finally wake up? 6. At what time did you get up? 7. How long did you spend in bed last night (from first getting to finally getting up)? 8. How would you rate the quality of your sleep last night? 1 2 3 4 5 V. Poor V.Good Loughborough Sleep Research Centre Long Covid Workbook 63","You may also find the sleep diary below useful to track your sleep and see how good it has been. DAILY SLEEP DIARY Complete the diary each morning (Day 1 will be your first morning). Don't worry too much about giving exact answers, an estimate will do. Questions Day 1 Day 2 Day 3 Day 4 Day 5 Day 6 Day 7 Day 8 1. At what time did you go to bed last night? 2. After settling down how long did it take you to fall asleep? 3. After falling asleep, about how many times did you wake up during the night? 4. After falling asleep how long were you awake during the night in total? 5. At what time did you finally wake up? 6. At what time did you get up? 7. How long did you spend in bed last night (from first getting to finally getting up)? 8. How would you rate the quality of your sleep last night? 1 2 3 4 5 V. Poor V.Good Loughborough Sleep Research Centre Long Covid Workbook 63"
